method,horizon,split,calendar,period_end,period_return
ic_weight,1d,train,month,2023-07-31 00:00:00+00:00,-0.03780160235261609
ic_weight,1d,train,month,2023-08-31 00:00:00+00:00,0.047028178902879914
ic_weight,1d,train,month,2023-09-30 00:00:00+00:00,0.004439804925719937
ic_weight,1d,train,month,2023-10-31 00:00:00+00:00,0.07944385992474223
ic_weight,1d,train,month,2023-11-30 00:00:00+00:00,0.030820360264851798
ic_weight,1d,train,month,2023-12-31 00:00:00+00:00,0.04096443152732476
ic_weight,1d,train,quarter,2020-03-31 00:00:00+00:00,0.0012150165235689236
ic_weight,1d,train,quarter,2020-06-30 00:00:00+00:00,-0.20886235436555578
ic_weight,1d,train,quarter,2020-09-30 00:00:00+00:00,0.021570329752210515
ic_weight,1d,train,quarter,2020-12-31 00:00:00+00:00,0.23956905789978045
ic_weight,1d,train,quarter,2021-03-31 00:00:00+00:00,0.051089795146323835
ic_weight,1d,train,quarter,2021-06-30 00:00:00+00:00,-0.18549876150918798
ic_weight,1d,train,quarter,2021-09-30 00:00:00+00:00,0.09151630949057266
ic_weight,1d,train,quarter,2021-12-31 00:00:00+00:00,0.17626070172648967
ic_weight,1d,train,quarter,2022-03-31 00:00:00+00:00,-0.04316640985264819
ic_weight,1d,train,quarter,2022-06-30 00:00:00+00:00,0.005612472861198148
ic_weight,1d,train,quarter,2022-09-30 00:00:00+00:00,-0.034550158528363295
ic_weight,1d,train,quarter,2022-12-31 00:00:00+00:00,-0.12138248959581277
ic_weight,1d,train,quarter,2023-03-31 00:00:00+00:00,0.006051340121878024
ic_weight,1d,train,quarter,2023-06-30 00:00:00+00:00,-0.001456023664325068
ic_weight,1d,train,quarter,2023-09-30 00:00:00+00:00,0.011921712336636192
ic_weight,1d,train,quarter,2023-12-31 00:00:00+00:00,0.1582943521332394
ic_weight,1d,train,year,2020-12-31 00:00:00+00:00,0.0030403475083209397
ic_weight,1d,train,year,2021-12-31 00:00:00+00:00,0.09917131390066802
ic_weight,1d,train,year,2022-12-31 00:00:00+00:00,-0.1837999176079097
ic_weight,1d,train,year,2023-12-31 00:00:00+00:00,0.17747906206715558
ic_weight,1d,valid,month,2023-12-31 00:00:00+00:00,0.0
ic_weight,1d,valid,month,2024-01-31 00:00:00+00:00,0.0
ic_weight,1d,valid,month,2024-02-29 00:00:00+00:00,-0.004655191069045772
ic_weight,1d,valid,month,2024-03-31 00:00:00+00:00,0.050922695835698084
ic_weight,1d,valid,month,2024-04-30 00:00:00+00:00,-0.07892506115435682
ic_weight,1d,valid,month,2024-05-31 00:00:00+00:00,0.009553098744131905
ic_weight,1d,valid,month,2024-06-30 00:00:00+00:00,0.017008506494534226
ic_weight,1d,valid,month,2024-07-31 00:00:00+00:00,0.03087670238897955
ic_weight,1d,valid,month,2024-08-31 00:00:00+00:00,-0.06357195179791897
ic_weight,1d,valid,month,2024-09-30 00:00:00+00:00,0.00848064698524964
ic_weight,1d,valid,month,2024-10-31 00:00:00+00:00,-0.007175997642149823
ic_weight,1d,valid,month,2024-11-30 00:00:00+00:00,0.050297097587056916
ic_weight,1d,valid,month,2024-12-31 00:00:00+00:00,-0.04048492820694649
ic_weight,1d,valid,month,2025-01-31 00:00:00+00:00,0.0
ic_weight,1d,valid,month,2025-02-28 00:00:00+00:00,0.03564642134055318
ic_weight,1d,valid,month,2025-03-31 00:00:00+00:00,-0.011564485492769117
ic_weight,1d,valid,quarter,2023-12-31 00:00:00+00:00,0.0
ic_weight,1d,valid,quarter,2024-03-31 00:00:00+00:00,0.04603044988778637
ic_weight,1d,valid,quarter,2024-06-30 00:00:00+00:00,-0.05431017234653912
ic_weight,1d,valid,quarter,2024-09-30 00:00:00+00:00,-0.02647141812409559
ic_weight,1d,valid,quarter,2024-12-31 00:00:00+00:00,0.0005440975489818811
ic_weight,1d,valid,quarter,2025-03-31 00:00:00+00:00,0.023669703325322367
ic_weight,1d,valid,year,2023-12-31 00:00:00+00:00,0.0
ic_weight,1d,valid,year,2024-12-31 00:00:00+00:00,-0.03644172518568156
ic_weight,1d,valid,year,2025-12-31 00:00:00+00:00,0.023669703325322367
ic_weight,1d,test,month,2025-03-31 00:00:00+00:00,0.0
ic_weight,1d,test,month,2025-04-30 00:00:00+00:00,0.008965156305377864
ic_weight,1d,test,month,2025-05-31 00:00:00+00:00,0.0
ic_weight,1d,test,month,2025-06-30 00:00:00+00:00,0.0
ic_weight,1d,test,month,2025-07-31 00:00:00+00:00,0.0
ic_weight,1d,test,month,2025-08-31 00:00:00+00:00,-0.001912890035523973
ic_weight,1d,test,month,2025-09-30 00:00:00+00:00,0.002088709572025005
ic_weight,1d,test,month,2025-10-31 00:00:00+00:00,0.020747520683242815
ic_weight,1d,test,month,2025-11-30 00:00:00+00:00,-0.02894612027748167
ic_weight,1d,test,month,2025-12-31 00:00:00+00:00,0.003544713631947083
ic_weight,1d,test,month,2026-01-31 00:00:00+00:00,0.09895044419874766
ic_weight,1d,test,month,2026-02-28 00:00:00+00:00,0.15280862421119124
ic_weight,1d,test,month,2026-03-31 00:00:00+00:00,-0.052941452505827935
ic_weight,1d,test,month,2026-04-30 00:00:00+00:00,-0.01696612850927326
ic_weight,1d,test,month,2026-05-31 00:00:00+00:00,-0.0040757601393085485
ic_weight,1d,test,month,2026-06-30 00:00:00+00:00,0.1159667260885231
ic_weight,1d,test,quarter,2025-03-31 00:00:00+00:00,0.0
ic_weight,1d,test,quarter,2025-06-30 00:00:00+00:00,0.008965156305377864
ic_weight,1d,test,quarter,2025-09-30 00:00:00+00:00,0.0001718240647736735
ic_weight,1d,test,quarter,2025-12-31 00:00:00+00:00,-0.005285636693223128
ic_weight,1d,test,quarter,2026-03-31 00:00:00+00:00,0.19980910614447822
ic_weight,1d,test,quarter,2026-06-30 00:00:00+00:00,0.0925618474570089
ic_weight,1d,test,year,2025-12-31 00:00:00+00:00,0.003804581205662627
ic_weight,1d,test,year,2026-12-31 00:00:00+00:00,0.310865653604953
linear,1d,train,month,2020-03-31 00:00:00+00:00,0.030201611079319512
linear,1d,train,month,2020-04-30 00:00:00+00:00,0.125249182453538
linear,1d,train,month,2020-05-31 00:00:00+00:00,-0.08475539492407735
linear,1d,train,month,2020-06-30 00:00:00+00:00,0.010179481268882462
linear,1d,train,month,2020-07-31 00:00:00+00:00,0.078067385841329
linear,1d,train,month,2020-08-31 00:00:00+00:00,-0.15059700910413343
linear,1d,train,month,2020-09-30 00:00:00+00:00,-0.057701388700935774
linear,1d,train,month,2020-10-31 00:00:00+00:00,0.06298888193988672
linear,1d,train,month,2020-11-30 00:00:00+00:00,0.08944475558559772
linear,1d,train,month,2020-12-31 00:00:00+00:00,-0.005677819483939972
linear,1d,train,month,2021-01-31 00:00:00+00:00,0.011053715042979695
linear,1d,train,month,2021-02-28 00:00:00+00:00,-0.04043486673578289
linear,1d,train,month,2021-03-31 00:00:00+00:00,-0.009327515785156115
linear,1d,train,month,2021-04-30 00:00:00+00:00,-0.025651410662499097
linear,1d,train,month,2021-05-31 00:00:00+00:00,-0.11722161847437662
linear,1d,train,month,2021-06-30 00:00:00+00:00,-0.05152279983020924
linear,1d,train,month,2021-07-31 00:00:00+00:00,-0.04423973175850038
linear,1d,train,month,2021-08-31 00:00:00+00:00,0.020815264194256056
linear,1d,train,month,2021-09-30 00:00:00+00:00,0.009706428773139875
linear,1d,train,month,2021-10-31 00:00:00+00:00,-0.01973486479051101
linear,1d,train,month,2021-11-30 00:00:00+00:00,-0.005574455280303425
linear,1d,train,month,2021-12-31 00:00:00+00:00,-0.042052059687151866
linear,1d,train,month,2022-01-31 00:00:00+00:00,0.225712209816459
linear,1d,train,month,2022-02-28 00:00:00+00:00,-0.030024518559952695
linear,1d,train,month,2022-03-31 00:00:00+00:00,-0.0039141147875385585
linear,1d,train,month,2022-04-30 00:00:00+00:00,0.029470236024943697
linear,1d,train,month,2022-05-31 00:00:00+00:00,0.018789620538032903
linear,1d,train,month,2022-06-30 00:00:00+00:00,-0.17832700091683862
linear,1d,train,month,2022-07-31 00:00:00+00:00,0.0586479522739769
linear,1d,train,month,2022-08-31 00:00:00+00:00,0.10862777870016682
linear,1d,train,month,2022-09-30 00:00:00+00:00,-0.11511399361727004
linear,1d,train,month,2022-10-31 00:00:00+00:00,-0.10121313892123607
linear,1d,train,month,2022-11-30 00:00:00+00:00,-0.04879902707255057
linear,1d,train,month,2022-12-31 00:00:00+00:00,-0.006700848132350834
linear,1d,train,month,2023-01-31 00:00:00+00:00,-0.004054608077362798
linear,1d,train,month,2023-02-28 00:00:00+00:00,0.005078803169456414
linear,1d,train,month,2023-03-31 00:00:00+00:00,-0.0194732943217506
linear,1d,train,month,2023-04-30 00:00:00+00:00,-0.044218637079385004
linear,1d,train,month,2023-05-31 00:00:00+00:00,-0.009448341962520979
linear,1d,train,month,2023-06-30 00:00:00+00:00,0.04428818796315759
linear,1d,train,month,2023-07-31 00:00:00+00:00,-0.019004014177124606
linear,1d,train,month,2023-08-31 00:00:00+00:00,0.04260916638056478
linear,1d,train,month,2023-09-30 00:00:00+00:00,-7.289874111227057e-05
linear,1d,train,month,2023-10-31 00:00:00+00:00,0.01421783483165151
linear,1d,train,month,2023-11-30 00:00:00+00:00,-0.003095779875582405
linear,1d,train,month,2023-12-31 00:00:00+00:00,0.04994645718693991
linear,1d,train,quarter,2020-03-31 00:00:00+00:00,0.030201611079319512
linear,1d,train,quarter,2020-06-30 00:00:00+00:00,0.04036186989671653
linear,1d,train,quarter,2020-09-30 00:00:00+00:00,-0.13712428802434284
linear,1d,train,quarter,2020-12-31 00:00:00+00:00,0.1514923635363501
linear,1d,train,quarter,2021-03-31 00:00:00+00:00,-0.03887740083202451
linear,1d,train,quarter,2021-06-30 00:00:00+00:00,-0.18418263451203976
linear,1d,train,quarter,2021-09-30 00:00:00+00:00,-0.014875206700046162
linear,1d,train,quarter,2021-12-31 00:00:00+00:00,-0.06619168579270529
linear,1d,train,quarter,2022-03-31 00:00:00+00:00,0.184257257516238
linear,1d,train,quarter,2022-06-30 00:00:00+00:00,-0.1382181911093152
linear,1d,train,quarter,2022-09-30 00:00:00+00:00,0.038543388850064364
linear,1d,train,quarter,2022-12-31 00:00:00+00:00,-0.15080179885463763
linear,1d,train,quarter,2023-03-31 00:00:00+00:00,-0.018489235233570822
linear,1d,train,quarter,2023-06-30 00:00:00+00:00,-0.011319308243485149
linear,1d,train,quarter,2023-09-30 00:00:00+00:00,0.022720846503882397
linear,1d,train,quarter,2023-12-31 00:00:00+00:00,0.06157780569011395
linear,1d,train,year,2020-12-31 00:00:00+00:00,0.06491748588758406
linear,1d,train,year,2021-12-31 00:00:00+00:00,-0.27869204759446975
linear,1d,train,year,2022-12-31 00:00:00+00:00,-0.09992833838134396
linear,1d,train,year,2023-12-31 00:00:00+00:00,0.05356190405682426
linear,1d,valid,month,2023-12-31 00:00:00+00:00,-0.0033913290997462653
linear,1d,valid,month,2024-01-31 00:00:00+00:00,0.000732838494396093
linear,1d,valid,month,2024-02-29 00:00:00+00:00,-0.005047125619047632
linear,1d,valid,month,2024-03-31 00:00:00+00:00,-0.003501366081056445
linear,1d,valid,month,2024-04-30 00:00:00+00:00,-0.024118390954841806
linear,1d,valid,month,2024-05-31 00:00:00+00:00,0.01667112160408979
linear,1d,valid,month,2024-06-30 00:00:00+00:00,-0.004666049017272744
linear,1d,valid,month,2024-07-31 00:00:00+00:00,-0.005333721386605483
linear,1d,valid,month,2024-08-31 00:00:00+00:00,-0.058792623801771415
linear,1d,valid,month,2024-09-30 00:00:00+00:00,-0.025426581306682294
linear,1d,valid,month,2024-10-31 00:00:00+00:00,-0.038537884074973716
linear,1d,valid,month,2024-11-30 00:00:00+00:00,0.11521517909495826
linear,1d,valid,month,2024-12-31 00:00:00+00:00,0.01020087463479169
linear,1d,valid,month,2025-01-31 00:00:00+00:00,0.0
linear,1d,valid,month,2025-02-28 00:00:00+00:00,-0.003880427798870656
linear,1d,valid,month,2025-03-31 00:00:00+00:00,-0.10171123437254648
linear,1d,valid,quarter,2023-12-31 00:00:00+00:00,-0.0033913290997462653
linear,1d,valid,quarter,2024-03-31 00:00:00+00:00,-0.007804233084444889
linear,1d,valid,quarter,2024-06-30 00:00:00+00:00,-0.01247877354477045
linear,1d,valid,quarter,2024-09-30 00:00:00+00:00,-0.08761680264600313
linear,1d,valid,quarter,2024-12-31 00:00:00+00:00,0.08317490250746173
linear,1d,valid,quarter,2025-03-31 00:00:00+00:00,-0.1051969790701004
linear,1d,valid,year,2023-12-31 00:00:00+00:00,-0.0033913290997462653
linear,1d,valid,year,2024-12-31 00:00:00+00:00,-0.03167827293795289
linear,1d,valid,year,2025-12-31 00:00:00+00:00,-0.1051969790701004
linear,1d,test,month,2025-03-31 00:00:00+00:00,0.0
linear,1d,test,month,2025-04-30 00:00:00+00:00,0.012630113766012752
linear,1d,test,month,2025-05-31 00:00:00+00:00,-0.0072264894244463695
linear,1d,test,month,2025-06-30 00:00:00+00:00,0.0
linear,1d,test,month,2025-07-31 00:00:00+00:00,0.0
linear,1d,test,month,2025-08-31 00:00:00+00:00,-0.001912890035523973
linear,1d,test,month,2025-09-30 00:00:00+00:00,0.002088709572025005
linear,1d,test,month,2025-10-31 00:00:00+00:00,0.05209073271653786
linear,1d,test,month,2025-11-30 00:00:00+00:00,-0.018546757029395566
linear,1d,test,month,2025-12-31 00:00:00+00:00,0.018499795650523954
linear,1d,test,month,2026-01-31 00:00:00+00:00,0.04733586759188846
linear,1d,test,month,2026-02-28 00:00:00+00:00,0.11631086270340285
linear,1d,test,month,2026-03-31 00:00:00+00:00,-0.02377948424876597
linear,1d,test,month,2026-04-30 00:00:00+00:00,-0.0111816500016797
linear,1d,test,month,2026-05-31 00:00:00+00:00,0.005725791333077268
linear,1d,test,month,2026-06-30 00:00:00+00:00,-0.01348001431911483
linear,1d,test,quarter,2025-03-31 00:00:00+00:00,0.0
linear,1d,test,quarter,2025-06-30 00:00:00+00:00,0.005312352958006583
linear,1d,test,quarter,2025-09-30 00:00:00+00:00,0.0001718240647736735
linear,1d,test,quarter,2025-12-31 00:00:00+00:00,0.051680340955414295
linear,1d,test,quarter,2026-03-31 00:00:00+00:00,0.14135056467141105
linear,1d,test,quarter,2026-06-30 00:00:00+00:00,-0.01892548868774324
linear,1d,test,year,2025-12-31 00:00:00+00:00,0.05744890207997
linear,1d,test,year,2026-12-31 00:00:00+00:00,0.119749947470976
ridge,1d,train,month,2020-03-31 00:00:00+00:00,0.030201611079319512
ridge,1d,train,month,2020-04-30 00:00:00+00:00,0.125249182453538
ridge,1d,train,month,2020-05-31 00:00:00+00:00,-0.08475539492407735
ridge,1d,train,month,2020-06-30 00:00:00+00:00,0.010179481268882462
ridge,1d,train,month,2020-07-31 00:00:00+00:00,0.078067385841329
ridge,1d,train,month,2020-08-31 00:00:00+00:00,-0.1516058768693629
ridge,1d,train,month,2020-09-30 00:00:00+00:00,-0.05721418424489633
ridge,1d,train,month,2020-10-31 00:00:00+00:00,0.06298888193988672
ridge,1d,train,month,2020-11-30 00:00:00+00:00,0.08944475558559772
ridge,1d,train,month,2020-12-31 00:00:00+00:00,-0.005677819483939972
ridge,1d,train,month,2021-01-31 00:00:00+00:00,0.011053715042979695
ridge,1d,train,month,2021-02-28 00:00:00+00:00,-0.04043486673578289
ridge,1d,train,month,2021-03-31 00:00:00+00:00,-0.009327515785156115
ridge,1d,train,month,2021-04-30 00:00:00+00:00,-0.025651410662499097
ridge,1d,train,month,2021-05-31 00:00:00+00:00,-0.11722161847437662
ridge,1d,train,month,2021-06-30 00:00:00+00:00,-0.05152279983020924
ridge,1d,train,month,2021-07-31 00:00:00+00:00,-0.04423973175850038
ridge,1d,train,month,2021-08-31 00:00:00+00:00,0.020815264194256056
ridge,1d,train,month,2021-09-30 00:00:00+00:00,0.009706428773139875
ridge,1d,train,month,2021-10-31 00:00:00+00:00,-0.01973486479051101
ridge,1d,train,month,2021-11-30 00:00:00+00:00,-0.005574455280303425
ridge,1d,train,month,2021-12-31 00:00:00+00:00,-0.042052059687151866
ridge,1d,train,month,2022-01-31 00:00:00+00:00,0.225712209816459
ridge,1d,train,month,2022-02-28 00:00:00+00:00,-0.030024518559952695
ridge,1d,train,month,2022-03-31 00:00:00+00:00,-0.0039141147875385585
ridge,1d,train,month,2022-04-30 00:00:00+00:00,0.029470236024943697
ridge,1d,train,month,2022-05-31 00:00:00+00:00,0.018789620538032903
ridge,1d,train,month,2022-06-30 00:00:00+00:00,-0.17832700091683862
ridge,1d,train,month,2022-07-31 00:00:00+00:00,0.0586479522739769
ridge,1d,train,month,2022-08-31 00:00:00+00:00,0.10862777870016682
ridge,1d,train,month,2022-09-30 00:00:00+00:00,-0.11511399361727004
ridge,1d,train,month,2022-10-31 00:00:00+00:00,-0.10121313892123607
ridge,1d,train,month,2022-11-30 00:00:00+00:00,-0.04879902707255057
ridge,1d,train,month,2022-12-31 00:00:00+00:00,-0.006700848132350834
ridge,1d,train,month,2023-01-31 00:00:00+00:00,-0.004054608077362798
ridge,1d,train,month,2023-02-28 00:00:00+00:00,0.005078803169456414
ridge,1d,train,month,2023-03-31 00:00:00+00:00,-0.0194732943217506
ridge,1d,train,month,2023-04-30 00:00:00+00:00,-0.044218637079385004
ridge,1d,train,month,2023-05-31 00:00:00+00:00,-0.009448341962520979
ridge,1d,train,month,2023-06-30 00:00:00+00:00,0.04428818796315759
ridge,1d,train,month,2023-07-31 00:00:00+00:00,-0.019004014177124606
ridge,1d,train,month,2023-08-31 00:00:00+00:00,0.04260916638056478
ridge,1d,train,month,2023-09-30 00:00:00+00:00,-7.289874111227057e-05
ridge,1d,train,month,2023-10-31 00:00:00+00:00,0.01421783483165151
ridge,1d,train,month,2023-11-30 00:00:00+00:00,-0.003095779875582405
ridge,1d,train,month,2023-12-31 00:00:00+00:00,0.04994645718693991
ridge,1d,train,quarter,2020-03-31 00:00:00+00:00,0.030201611079319512
ridge,1d,train,quarter,2020-06-30 00:00:00+00:00,0.04036186989671653
ridge,1d,train,quarter,2020-09-30 00:00:00+00:00,-0.1377035479657004
ridge,1d,train,quarter,2020-12-31 00:00:00+00:00,0.1514923635363501
ridge,1d,train,quarter,2021-03-31 00:00:00+00:00,-0.03887740083202451
ridge,1d,train,quarter,2021-06-30 00:00:00+00:00,-0.18418263451203976
ridge,1d,train,quarter,2021-09-30 00:00:00+00:00,-0.014875206700046162
ridge,1d,train,quarter,2021-12-31 00:00:00+00:00,-0.06619168579270529
ridge,1d,train,quarter,2022-03-31 00:00:00+00:00,0.184257257516238
ridge,1d,train,quarter,2022-06-30 00:00:00+00:00,-0.1382181911093152
ridge,1d,train,quarter,2022-09-30 00:00:00+00:00,0.038543388850064364
ridge,1d,train,quarter,2022-12-31 00:00:00+00:00,-0.15080179885463763
ridge,1d,train,quarter,2023-03-31 00:00:00+00:00,-0.018489235233570822
ridge,1d,train,quarter,2023-06-30 00:00:00+00:00,-0.011319308243485149
ridge,1d,train,quarter,2023-09-30 00:00:00+00:00,0.022720846503882397
ridge,1d,train,quarter,2023-12-31 00:00:00+00:00,0.06157780569011395
ridge,1d,train,year,2020-12-31 00:00:00+00:00,0.064202592616323
ridge,1d,train,year,2021-12-31 00:00:00+00:00,-0.27869204759446975
ridge,1d,train,year,2022-12-31 00:00:00+00:00,-0.09992833838134396
ridge,1d,train,year,2023-12-31 00:00:00+00:00,0.05356190405682426
ridge,1d,valid,month,2023-12-31 00:00:00+00:00,-0.0033913290997462653
ridge,1d,valid,month,2024-01-31 00:00:00+00:00,0.000732838494396093
ridge,1d,valid,month,2024-02-29 00:00:00+00:00,-0.005047125619047632
ridge,1d,valid,month,2024-03-31 00:00:00+00:00,-0.003501366081056445
ridge,1d,valid,month,2024-04-30 00:00:00+00:00,-0.019666587916867817
ridge,1d,valid,month,2024-05-31 00:00:00+00:00,0.01667112160408979
ridge,1d,valid,month,2024-06-30 00:00:00+00:00,-0.004666049017272744
ridge,1d,valid,month,2024-07-31 00:00:00+00:00,-0.005333721386605483
ridge,1d,valid,month,2024-08-31 00:00:00+00:00,-0.058792623801771415
ridge,1d,valid,month,2024-09-30 00:00:00+00:00,-0.025426581306682294
ridge,1d,valid,month,2024-10-31 00:00:00+00:00,-0.038537884074973716
ridge,1d,valid,month,2024-11-30 00:00:00+00:00,0.11873766787139073
ridge,1d,valid,month,2024-12-31 00:00:00+00:00,0.01020087463479169
ridge,1d,valid,month,2025-01-31 00:00:00+00:00,0.0
ridge,1d,valid,month,2025-02-28 00:00:00+00:00,-0.003880427798870656
ridge,1d,valid,month,2025-03-31 00:00:00+00:00,-0.10171123437254648
ridge,1d,valid,quarter,2023-12-31 00:00:00+00:00,-0.0033913290997462653
ridge,1d,valid,quarter,2024-03-31 00:00:00+00:00,-0.007804233084444889
ridge,1d,valid,quarter,2024-06-30 00:00:00+00:00,-0.007973872586243047
ridge,1d,valid,quarter,2024-09-30 00:00:00+00:00,-0.08761680264600313
ridge,1d,valid,quarter,2024-12-31 00:00:00+00:00,0.0865961897249583
ridge,1d,valid,quarter,2025-03-31 00:00:00+00:00,-0.1051969790701004
ridge,1d,valid,year,2023-12-31 00:00:00+00:00,-0.0033913290997462653
ridge,1d,valid,year,2024-12-31 00:00:00+00:00,-0.024188489301354088
ridge,1d,valid,year,2025-12-31 00:00:00+00:00,-0.1051969790701004
ridge,1d,test,month,2025-03-31 00:00:00+00:00,0.0
ridge,1d,test,month,2025-04-30 00:00:00+00:00,0.012630113766012752
ridge,1d,test,month,2025-05-31 00:00:00+00:00,-0.0072264894244463695
ridge,1d,test,month,2025-06-30 00:00:00+00:00,0.0
ridge,1d,test,month,2025-07-31 00:00:00+00:00,0.0
ridge,1d,test,month,2025-08-31 00:00:00+00:00,-0.001912890035523973
ridge,1d,test,month,2025-09-30 00:00:00+00:00,0.002088709572025005
ridge,1d,test,month,2025-10-31 00:00:00+00:00,0.058066674605501856
ridge,1d,test,month,2025-11-30 00:00:00+00:00,-0.018546757029395566
ridge,1d,test,month,2025-12-31 00:00:00+00:00,0.018499795650523954
ridge,1d,test,month,2026-01-31 00:00:00+00:00,0.048679814196229465
ridge,1d,test,month,2026-02-28 00:00:00+00:00,0.11631086270340285
ridge,1d,test,month,2026-03-31 00:00:00+00:00,-0.02377948424876597
ridge,1d,test,month,2026-04-30 00:00:00+00:00,-0.0111816500016797
ridge,1d,test,month,2026-05-31 00:00:00+00:00,0.005725791333077268
ridge,1d,test,month,2026-06-30 00:00:00+00:00,-0.01348001431911483
ridge,1d,test,quarter,2025-03-31 00:00:00+00:00,0.0
ridge,1d,test,quarter,2025-06-30 00:00:00+00:00,0.005312352958006583
ridge,1d,test,quarter,2025-09-30 00:00:00+00:00,0.0001718240647736735
ridge,1d,test,quarter,2025-12-31 00:00:00+00:00,0.0576539517932253
ridge,1d,test,quarter,2026-03-31 00:00:00+00:00,0.1428151514035363
ridge,1d,test,quarter,2026-06-30 00:00:00+00:00,-0.01892548868774324
ridge,1d,test,year,2025-12-31 00:00:00+00:00,0.06345527870973355
ridge,1d,test,year,2026-12-31 00:00:00+00:00,0.1211868161834675
tree,1d,train,month,2020-03-31 00:00:00+00:00,0.012119275980525757
tree,1d,train,month,2020-04-30 00:00:00+00:00,0.10384133696910691
tree,1d,train,month,2020-05-31 00:00:00+00:00,-0.05727342229814081
tree,1d,train,month,2020-06-30 00:00:00+00:00,-0.015589065189130835
tree,1d,train,month,2020-07-31 00:00:00+00:00,0.03758179700902464
tree,1d,train,month,2020-08-31 00:00:00+00:00,0.01932335434294785
tree,1d,train,month,2020-09-30 00:00:00+00:00,0.003819610005220575
tree,1d,train,month,2020-10-31 00:00:00+00:00,0.0956999033072381
tree,1d,train,month,2020-11-30 00:00:00+00:00,0.2617226198668534
tree,1d,train,month,2020-12-31 00:00:00+00:00,-0.010402073456199257
tree,1d,train,month,2021-01-31 00:00:00+00:00,0.07972599136315073
tree,1d,train,month,2021-02-28 00:00:00+00:00,0.08546221244148144
tree,1d,train,month,2021-03-31 00:00:00+00:00,-0.038649356568946525
tree,1d,train,month,2021-04-30 00:00:00+00:00,-0.013831212358974998
tree,1d,train,month,2021-05-31 00:00:00+00:00,0.2824927249557183
tree,1d,train,month,2021-06-30 00:00:00+00:00,-0.0040914348809495404
tree,1d,train,month,2021-07-31 00:00:00+00:00,0.00780352260139372
tree,1d,train,month,2021-08-31 00:00:00+00:00,-0.03288587662454878
tree,1d,train,month,2021-09-30 00:00:00+00:00,-0.003985176583033989
tree,1d,train,month,2021-10-31 00:00:00+00:00,0.05903431187328989
tree,1d,train,month,2021-11-30 00:00:00+00:00,-0.04885673083498521
tree,1d,train,month,2021-12-31 00:00:00+00:00,0.0
tree,1d,train,month,2022-01-31 00:00:00+00:00,0.0
tree,1d,train,month,2022-02-28 00:00:00+00:00,0.01599078277033139
tree,1d,train,month,2022-03-31 00:00:00+00:00,-0.04292220898225274
tree,1d,train,month,2022-04-30 00:00:00+00:00,-0.000701766496234435
tree,1d,train,month,2022-05-31 00:00:00+00:00,0.0
tree,1d,train,month,2022-06-30 00:00:00+00:00,0.19418576325774084
tree,1d,train,month,2022-07-31 00:00:00+00:00,-0.014208954810147167
tree,1d,train,month,2022-08-31 00:00:00+00:00,-0.04391929234207825
tree,1d,train,month,2022-09-30 00:00:00+00:00,-0.026248256658651714
tree,1d,train,month,2022-10-31 00:00:00+00:00,-0.008150791955675918
tree,1d,train,month,2022-11-30 00:00:00+00:00,-0.029450771447282698
tree,1d,train,month,2022-12-31 00:00:00+00:00,0.0
tree,1d,train,month,2023-01-31 00:00:00+00:00,-0.011111972566896111
tree,1d,train,month,2023-02-28 00:00:00+00:00,0.05307993452257098
tree,1d,train,month,2023-03-31 00:00:00+00:00,0.028453322350350252
tree,1d,train,month,2023-04-30 00:00:00+00:00,0.005944870300423011
tree,1d,train,month,2023-05-31 00:00:00+00:00,0.0
tree,1d,train,month,2023-06-30 00:00:00+00:00,0.06400800384177452
tree,1d,train,month,2023-07-31 00:00:00+00:00,0.00562618140903659
tree,1d,train,month,2023-08-31 00:00:00+00:00,0.0
tree,1d,train,month,2023-09-30 00:00:00+00:00,0.0
tree,1d,train,month,2023-10-31 00:00:00+00:00,0.08069713876822204
tree,1d,train,month,2023-11-30 00:00:00+00:00,0.008127704665903623
tree,1d,train,month,2023-12-31 00:00:00+00:00,0.02245233958917625
tree,1d,train,quarter,2020-03-31 00:00:00+00:00,0.012119275980525757
tree,1d,train,quarter,2020-06-30 00:00:00+00:00,0.024398264087348576
tree,1d,train,quarter,2020-09-30 00:00:00+00:00,0.06167109704825213
tree,1d,train,quarter,2020-12-31 00:00:00+00:00,0.3680888048320943
tree,1d,train,quarter,2021-03-31 00:00:00+00:00,0.1267046493619337
tree,1d,train,quarter,2021-06-30 00:00:00+00:00,0.2595796358866427
tree,1d,train,quarter,2021-09-30 00:00:00+00:00,-0.02922317597913937
tree,1d,train,quarter,2021-12-31 00:00:00+00:00,0.007293357553082913
tree,1d,train,quarter,2022-03-31 00:00:00+00:00,-0.027617785931779326
tree,1d,train,quarter,2022-06-30 00:00:00+00:00,0.1933477236988066
tree,1d,train,quarter,2022-09-30 00:00:00+00:00,-0.08224307157245314
tree,1d,train,quarter,2022-12-31 00:00:00+00:00,-0.0373615162919575
tree,1d,train,quarter,2023-03-31 00:00:00+00:00,0.07100880706208756
tree,1d,train,quarter,2023-06-30 00:00:00+00:00,0.07033339342322598
tree,1d,train,quarter,2023-09-30 00:00:00+00:00,0.00562618140903659
tree,1d,train,quarter,2023-12-31 00:00:00+00:00,0.11394211718020641
tree,1d,train,year,2020-12-31 00:00:00+00:00,0.5059300980078956
tree,1d,train,year,2021-12-31 00:00:00+00:00,0.38774952297144427
